target,prb_id,dst_addr,result1,result2,result3,,,
targetIP=appldnld.apple.com.edgesuite.net,11841,88.221.112.217,26.25371,25.65571,26.12705,,,
targetIP=appldnld.apple.com.edgesuite.net,29596,77.222.148.97,0.8324,0.780545,0.794185,,,
targetIP=appldnld.apple.com.edgesuite.net,33937,92.122.122.144,4.926715,4.514845,4.47541,,,
targetIP=appldnld.apple.com.edgesuite.net,29594,184.150.163.34,22.664365,22.586435,22.58983,,,
targetIP=appldnld.apple.com.edgesuite.net,29590,104.103.72.67,12.27817,12.512445,11.93469,,,
targetIP=appldnld.apple.com.edgesuite.net,18312,80.239.236.42,2.312145,1.81321,2.21914,,,
targetIP=appldnld.apple.com.edgesuite.net,16505,80.157.150.17,5.279905,4.59029,4.34176,,,
targetIP=appldnld.apple.com.edgesuite.net,33246,79.101.14.17,5.358795,2.241785,1.62719,,,
targetIP=appldnld.apple.com.edgesuite.net,24554,95.101.72.217,14.77269,14.541675,14.509115,,,
targetIP=appldnld.apple.com.edgesuite.net,14343,2.16.186.17,9.280495,9.197665,9.191935,,,
targetIP=appldnld.apple.com.edgesuite.net,18643,125.214.166.16,1.99483,1.935015,1.917235,,,
targetIP=appldnld.apple.com.edgesuite.net,11119,23.6.112.113,1.629315,1.379715,1.217365,,,
targetIP=appldnld.apple.com.edgesuite.net,11118,95.101.182.153,26.681815,25.930775,26.555145,,,
targetIP=appldnld.apple.com.edgesuite.net,690,23.65.29.18,16.227075,14.597379,20.53786,,,
targetIP=appldnld.apple.com.edgesuite.net,691,2.16.186.32,27.639558,28.496646,27.081222,,,
